date,monthly_rate,warning_level,warning_color
2020-05-28,8.996482408791053,0,green
2020-05-29,9.027451513700044,0,green
2020-05-30,9.06274435548994,0,green
2020-05-31,9.102458002880894,0,green
2020-06-01,9.14667334647811,0,green
2020-06-02,9.195366788653018,0,green
2020-06-03,9.248339450660978,0,green
2020-06-04,9.305352678010877,0,green
2020-06-05,9.3661678162091,0,green
2020-06-06,9.430546210764987,0,green
2020-06-07,9.498249207184926,0,green
2020-06-08,9.569038150975075,0,green
2020-06-09,9.642674387645002,0,green
2020-06-10,9.718919262702002,0,green
2020-06-11,9.797534121651097,0,green
2020-06-12,9.878280310002992,0,green
2020-06-13,9.960919173264074,0,green
2020-06-14,10.045212056942091,0,green
2020-06-15,10.130920306542976,0,green
2020-06-16,10.217805267576978,0,green
2020-06-17,10.305628285550029,0,green
2020-06-18,10.394150705970105,0,green
2020-06-19,10.483133874342911,0,green
2020-06-20,10.572339136179153,0,green
2020-06-21,10.661527836984078,0,green
2020-06-22,10.750461322264982,0,green
2020-06-23,10.83890093753098,0,green
2020-06-24,10.926608028288001,0,green
2020-06-25,11.01334394004607,0,green
2020-06-26,11.09887001831089,0,green
2020-06-27,11.182947608589075,0,green
2020-06-28,11.265338056389965,0,green
2020-06-29,11.345802707219946,0,green
2020-06-30,11.424102906588132,0,green
