Date,Mean_Prediction,Std_Prediction,Min_Prediction,Max_Prediction,Q25_Prediction,Q75_Prediction
2016-08-21,677.4030334472657,1.6417621674010725,673.8274536132812,680.9010620117188,676.2939605712891,678.6520233154297
2016-08-22,677.6280590820312,1.6330846156920205,674.0775756835938,681.1021118164062,676.5230712890625,678.8690490722656
2016-08-23,677.8534582519532,1.6244291608128663,674.328125,681.3036499023438,676.7525024414062,679.0818328857422
2016-08-24,678.0792272949219,1.6157956110221068,674.5746459960938,681.5055541992188,676.9823913574219,679.2935028076172
2016-08-25,678.3053833007813,1.6071793168905022,674.8204956054688,681.7078857421875,677.2126007080078,679.5055694580078
2016-08-26,678.5319067382812,1.5985958495836647,675.066650390625,681.9105834960938,677.4432220458984,679.7180938720703
2016-08-27,678.7588122558594,1.5900388736633464,675.3131713867188,682.1137084960938,677.6741638183594,679.930908203125
2016-08-28,678.9860852050781,1.5815001424718222,675.5601196289062,682.3171997070312,677.905517578125,680.1441497802734
2016-08-29,679.2137524414062,1.5729856950038177,675.8074951171875,682.5211791992188,678.1372833251953,680.3577575683594
2016-08-30,679.4417883300781,1.5645022005555176,676.0552978515625,682.7255249023438,678.3693695068359,680.5717468261719
2016-08-31,679.6702099609375,1.5560414449486446,676.3034057617188,682.9302978515625,678.6018676757812,680.7861480712891
2016-09-01,679.89900390625,1.5476032859821434,676.5519409179688,683.135498046875,678.8347320556641,681.0009002685547
2016-09-02,680.1281713867188,1.5392035656064036,676.8008422851562,683.341064453125,679.0679626464844,681.2160491943359
2016-09-03,680.3577258300782,1.5308259198148055,677.0502319335938,683.547119140625,679.3014373779297,681.4319610595703
2016-09-04,680.5876599121094,1.5224715087299305,677.2999267578125,683.7534790039062,679.5336303710938,681.6509857177734
2016-09-05,680.81796875,1.5141460996294838,677.550048828125,683.9603271484375,679.7662200927734,681.8702697753906
2016-09-06,681.0486608886719,1.5058478996034292,677.8005981445312,684.1676025390625,679.9991760253906,682.0899810791016
2016-09-07,681.2797302246094,1.4975909991108987,678.051513671875,684.375244140625,680.2324829101562,682.3100891113281
2016-09-08,681.5111804199219,1.4893360614704738,678.3028564453125,684.5833129882812,680.4662322998047,682.5305023193359
2016-09-09,681.7430139160156,1.4811229477065617,678.5545654296875,684.791748046875,680.7003936767578,682.7513427734375
2016-09-10,681.9752270507812,1.4729523655380625,678.8067016601562,685.0006713867188,680.9348602294922,682.9724884033203
2016-09-11,682.2078186035156,1.4648006963955313,679.0592041015625,685.2099609375,681.1697235107422,683.194091796875
2016-09-12,682.44080078125,1.4566848341632936,679.3121337890625,685.4197387695312,681.4049987792969,683.416015625
2016-09-13,682.6741528320313,1.4485957252889001,679.5654296875,685.6298828125,681.6407012939453,683.6382446289062
2016-09-14,682.9078857421875,1.440544611523499,679.8191528320312,685.8404541015625,681.876708984375,683.8609466552734
2016-09-15,683.1420080566406,1.432522973251473,680.0732421875,686.0514526367188,682.1131439208984,684.0839996337891
2016-09-16,683.3765063476562,1.4245201668253509,680.3277587890625,686.2628173828125,682.3499603271484,684.307373046875
2016-09-17,683.6113891601562,1.4165667575004737,680.5826416015625,686.474609375,682.5871734619141,684.5311584472656
2016-09-18,683.8466491699219,1.4086428285827757,680.8379516601562,686.6868896484375,682.8247833251953,684.7553405761719
2016-09-19,684.0822924804687,1.4007550436634544,681.0936279296875,686.8995361328125,683.0627593994141,684.9798583984375
2016-09-20,684.3183166503907,1.3928952772585679,681.3497924804688,687.112548828125,683.3050384521484,685.2047271728516
2016-09-21,684.5547253417968,1.3850832382386018,681.6062622070312,687.3261108398438,683.5498809814453,685.4307098388672
2016-09-22,684.7915185546875,1.3772953530534124,681.8631591796875,687.5399780273438,683.7951202392578,685.6591644287109
2016-09-23,685.0286840820313,1.3695483854452377,682.1204833984375,687.7542724609375,684.0407104492188,685.887939453125
2016-09-24,685.266240234375,1.3618336375177331,682.378173828125,687.968994140625,684.2867279052734,686.1199035644531
2016-09-25,685.5041674804687,1.3541579788352007,682.63623046875,688.1842041015625,684.5330657958984,686.3541870117188
2016-09-26,685.7424841308593,1.3465188074818417,682.8947143554688,688.3997192382812,684.7798309326172,686.5922698974609
2016-09-27,685.9811840820313,1.3389230690758638,683.1376953125,688.6157836914062,685.0269622802734,686.8307495117188
2016-09-28,686.2202661132812,1.3313583356760617,683.3789672851562,688.8321533203125,685.2763061523438,687.0695495605469
2016-09-29,686.4597229003906,1.3238390792406651,683.6205444335938,689.0490112304688,685.5287933349609,687.3087158203125
2016-09-30,686.699560546875,1.3163616481495746,683.8624877929688,689.2662963867188,685.7817535400391,687.5482482910156
2016-10-01,686.9397875976563,1.30892738212079,684.104736328125,689.4944458007812,686.0350494384766,687.7881469726562
2016-10-02,687.1803918457031,1.3015241122570265,684.3473510742188,689.7286376953125,686.288818359375,688.0283966064453
2016-10-03,687.4213830566406,1.294168976465131,684.59033203125,689.9632568359375,686.5429382324219,688.2690124511719
2016-10-04,687.6627514648437,1.286860441206691,684.8336181640625,690.1982421875,686.7974395751953,688.5099792480469
2016-10-05,687.9044958496094,1.2795839443604664,685.0772705078125,690.4336547851562,687.0523529052734,688.7513275146484
2016-10-06,688.1466223144531,1.2723604549317944,685.3212280273438,690.6693725585938,687.3076477050781,688.9905090332031
2016-10-07,688.3891381835938,1.26518080456909,685.5655517578125,690.9055786132812,687.5633544921875,689.2239227294922
2016-10-08,688.6320373535157,1.258045170918366,685.8101806640625,691.1421508789062,687.8194885253906,689.4577026367188
2016-10-09,688.875302734375,1.2509526037401364,686.05517578125,691.3790283203125,688.0725250244141,689.6918792724609
2016-10-10,689.1189611816407,1.2439036705046504,686.300537109375,691.6163940429688,688.3267669677734,689.9264221191406
2016-10-11,689.3629907226563,1.2369165383647172,686.5462036132812,691.8541259765625,688.5919342041016,690.1609802246094
2016-10-12,689.6074145507813,1.229962717652561,686.792236328125,692.0922241210938,688.8575439453125,690.3953399658203
2016-10-13,689.8522143554687,1.2230733353838903,687.0385131835938,692.3307495117188,689.1222991943359,690.6300506591797
2016-10-14,690.0973937988281,1.2162191985088446,687.2852172851562,692.5696411132812,689.3857727050781,690.8651275634766
2016-10-15,690.3429528808593,1.2094121923800625,687.5322875976562,692.8088989257812,689.6496124267578,691.1006317138672
2016-10-16,690.5888989257812,1.2026647669110877,687.7796630859375,693.0486450195312,689.913818359375,691.3374938964844
2016-10-17,690.83521484375,1.1959701525050965,688.02734375,693.2886962890625,690.1734161376953,691.5750579833984
2016-10-18,691.0819201660156,1.1893288714826815,688.2753295898438,693.5291748046875,690.4264221191406,691.8130340576172
2016-10-19,691.3290026855469,1.1827407163791923,688.5237426757812,693.77001953125,690.6739959716797,692.0513763427734
2016-10-20,691.5764709472656,1.176197830572318,688.7724609375,694.01123046875,690.9205932617188,692.2901306152344
2016-10-21,691.8243115234375,1.1697151469736815,689.021484375,694.2528686523438,691.1676177978516,692.5293121337891
2016-10-22,692.0725476074218,1.1632945838102926,689.2708740234375,694.4949340820312,691.4150695800781,692.7688598632812
2016-10-23,692.3211462402344,1.1569224192950407,689.5206298828125,694.7373046875,691.6655120849609,693.0088195800781
2016-10-24,692.57013671875,1.1506108758605207,689.7706909179688,694.9801025390625,691.9242095947266,693.2491607666016
2016-10-25,692.8194946289062,1.1443578593802177,690.0210571289062,695.2233276367188,692.1767120361328,693.4929351806641
2016-10-26,693.0692468261718,1.138160439496064,690.2718505859375,695.4669189453125,692.4296264648438,693.7381439208984
2016-10-27,693.3193762207031,1.1320263155685137,690.5228881835938,695.7109375,692.6829833984375,693.9802703857422
2016-10-28,693.5698876953124,1.125952546805334,690.7742919921875,695.955322265625,692.9366607666016,694.2208251953125
2016-10-29,693.8207727050781,1.119934461690344,691.0260620117188,696.2000122070312,693.1908416748047,694.4617767333984
2016-10-30,694.0720373535156,1.1139875255740435,691.278076171875,696.4451904296875,693.4453277587891,694.7030944824219
2016-10-31,694.3236938476563,1.1080918947656022,691.530517578125,696.6907348632812,693.7051849365234,694.94482421875
2016-11-01,694.5757238769531,1.1022773297692179,691.7832641601562,696.9367065429688,693.9684906005859,695.1869506835938
2016-11-02,694.8281396484375,1.0965140291102995,692.036376953125,697.1829833984375,694.231201171875,695.4294281005859
2016-11-03,695.0809326171875,1.0908279680038464,692.289794921875,697.4297485351562,694.4907073974609,695.6723022460938
2016-11-04,695.3340991210938,1.0852041708598128,692.5435180664062,697.6768188476562,694.7506713867188,695.9155883789062
2016-11-05,695.5876452636719,1.0796486807501409,692.797607421875,697.92431640625,695.010986328125,696.1592407226562
2016-11-06,695.8415808105469,1.074162437449914,693.0520629882812,698.1722412109375,695.2716369628906,696.4032897949219
2016-11-07,696.0958911132813,1.0687437409547618,693.3067626953125,698.4204711914062,695.5326843261719,696.6476440429688
2016-11-08,696.3505834960938,1.0633993896603104,693.5618896484375,698.669189453125,695.7940979003906,696.8924865722656
2016-11-09,696.6056530761718,1.0581216131630025,693.8173217773438,698.9182739257812,696.0558319091797,697.1376495361328
2016-11-10,696.8611083984375,1.0529150220523689,694.0730590820312,699.167724609375,696.3180236816406,697.3832397460938
2016-11-11,697.11693359375,1.0477857933747565,694.3291625976562,699.4175415039062,696.5757141113281,697.6291961669922
2016-11-12,697.3731530761719,1.0427392398444215,694.5856323242188,699.6678466796875,696.8318786621094,697.8801116943359
2016-11-13,697.6297424316406,1.0377564364206133,694.8423461914062,699.91845703125,697.0883636474609,698.1376190185547
2016-11-14,697.8867138671875,1.0328576843062536,695.0994262695312,700.16943359375,697.3452606201172,698.4006652832031
2016-11-15,698.1440612792969,1.0280280997308802,695.3568725585938,700.4208984375,697.6024932861328,698.6640167236328
2016-11-16,698.4017993164063,1.0232857779374818,695.6146240234375,700.6726684570312,697.8600921630859,698.9278106689453
2016-11-17,698.6598950195313,1.0186167765692142,695.8727416992188,700.9248046875,698.1180419921875,699.1919097900391
2016-11-18,698.9183935546876,1.0140277479634638,696.1311645507812,701.17822265625,698.3763732910156,699.4563751220703
2016-11-19,699.1772717285156,1.0095254414246482,696.3899536132812,701.4398193359375,698.6350708007812,699.7212219238281
2016-11-20,699.4365063476563,1.005098409688633,696.6490478515625,701.7017211914062,698.8941192626953,699.9864349365234
2016-11-21,699.6961437988281,1.0007636425982893,696.908447265625,701.9640502929688,699.1535491943359,700.2549896240234
2016-11-22,699.9561486816406,0.9965075777879573,697.168212890625,702.2267456054688,699.4132995605469,700.521240234375
2016-11-23,700.2165344238281,0.9923364262429839,697.4282836914062,702.4898071289062,699.6734619140625,700.7818908691406
2016-11-24,700.4773034667969,0.9882534315056268,697.688720703125,702.7532348632812,699.9290008544922,701.0429992675781
2016-11-25,700.7384509277343,0.9842506952311602,697.949462890625,703.01708984375,700.1834716796875,701.3044586181641
2016-11-26,700.9999816894531,0.9803484521209707,698.2105102539062,703.2813110351562,700.4383087158203,701.5662994384766
2016-11-27,701.2618872070312,0.9765292539239064,698.4719848632812,703.5459594726562,700.6935272216797,701.8285064697266
2016-11-28,701.524169921875,0.9727924519037375,698.7337036132812,703.8108520507812,700.9491271972656,702.0911407470703
2016-11-29,701.7868347167969,0.9691516630436884,698.9957885742188,704.0762329101562,701.2051239013672,702.3541717529297
2016-11-30,702.0498767089844,0.9656052065365968,699.2582397460938,704.3419799804688,701.4614715576172,702.6171875
2016-12-01,702.31330078125,0.9621450417883516,699.5209350585938,704.6080322265625,701.7182312011719,702.8758544921875
2016-12-02,702.5771032714844,0.9587890979072016,699.7840576171875,704.8745727539062,701.9753112792969,703.1349182128906
2016-12-03,702.8412902832031,0.9555200626190004,700.0474243164062,705.1414184570312,702.2373046875,703.3944396972656
2016-12-04,703.1058422851562,0.9523392259604927,700.3112182617188,705.4086303710938,702.5036773681641,703.6542816162109
2016-12-05,703.3707873535157,0.949256211632712,700.5752563476562,705.67626953125,702.7704162597656,703.9218444824219
2016-12-06,703.6361120605469,0.9462781443743031,700.8396606445312,705.9442749023438,703.0360412597656,704.191650390625
2016-12-07,703.9018029785157,0.9433926613422959,701.1043701171875,706.212646484375,703.3103790283203,704.4597625732422
2016-12-08,704.1678833007812,0.9405982719518851,701.3695068359375,706.4813842773438,703.5850830078125,704.7252197265625
2016-12-09,704.4343371582031,0.9379174507074797,701.6348266601562,706.7505493164062,703.8600769042969,704.9953918457031
2016-12-10,704.7011730957031,0.9353236644866505,701.9005737304688,707.0200805664062,704.1354675292969,705.2659149169922
2016-12-11,704.9683850097656,0.9328325974770202,702.1666259765625,707.2899169921875,704.4108428955078,705.5292816162109
2016-12-12,705.2359753417969,0.9304420997828529,702.4329833984375,707.5601806640625,704.6863098144531,705.7937316894531
2016-12-13,705.5039526367187,0.9281581135136783,702.69970703125,707.8308715820312,704.9620971679688,706.0588684082031
2016-12-14,705.7722998046875,0.9259722533036108,702.9667358398438,708.1018676757812,705.2382965087891,706.3243560791016
2016-12-15,706.0410327148437,0.9238861246201077,703.234130859375,708.373291015625,705.514892578125,706.5881195068359
2016-12-16,706.3101452636719,0.921901178507021,703.5018920898438,708.6450805664062,705.7918548583984,706.8501892089844
2016-12-17,706.5796313476562,0.9200255999791752,703.7698974609375,708.917236328125,706.0650329589844,707.1145477294922
2016-12-18,706.8494995117187,0.9182486415096669,704.0382690429688,709.189697265625,706.3271636962891,707.3793640136719
2016-12-19,707.1197399902344,0.916580230753212,704.3069458007812,709.462646484375,706.5896453857422,707.6445617675781
2016-12-20,707.3903686523438,0.9150212622895614,704.5759887695312,709.7359619140625,706.8524627685547,707.9102020263672
2016-12-21,707.6613732910156,0.9135565289263802,704.8453369140625,710.0096435546875,707.1156616210938,708.1762084960938
2016-12-22,707.93275390625,0.9122002334327938,705.1150512695312,710.28369140625,707.3791809082031,708.4426574707031
2016-12-23,708.2045141601562,0.9109486501194733,705.385009765625,710.5580444335938,707.6526794433594,708.7136993408203
2016-12-24,708.4766516113282,0.9098046820047734,705.6553955078125,710.8328857421875,707.924560546875,708.9916687011719
2016-12-25,708.7491723632812,0.9087726887402975,705.9260864257812,711.1080932617188,708.2039337158203,709.2711029052734
2016-12-26,709.0220690917969,0.9078378919538331,706.1970825195312,711.3836059570312,708.49072265625,709.5413360595703
2016-12-27,709.2953466796876,0.9070140218973621,706.4683837890625,711.6595458984375,708.7750396728516,709.8119964599609
2016-12-28,709.5690026855468,0.9063002980629311,706.7400512695312,711.9358520507812,709.0457916259766,710.0805358886719
2016-12-29,709.8430395507812,0.9056897553077087,707.0120849609375,712.2125854492188,709.3169097900391,710.3480224609375
2016-12-30,710.1174499511719,0.9051790967198885,707.284423828125,712.4896240234375,709.5899810791016,710.6158905029297
2016-12-31,710.3922448730468,0.9047855162390067,707.5570068359375,712.76708984375,709.8720855712891,710.8841552734375
2017-01-01,710.6674133300781,0.9044951672630362,707.8300170898438,713.044921875,710.1464691162109,711.15283203125
2017-01-02,710.9429663085938,0.9043143953462343,708.1033325195312,713.3231811523438,710.4212188720703,711.4218292236328
2017-01-03,711.2188928222656,0.904242549167695,708.376953125,713.6017456054688,710.6963043212891,711.6922760009766
2017-01-04,711.4952014160157,0.9042722866987893,708.65087890625,713.8806762695312,710.9718475341797,711.9642639160156
2017-01-05,711.7718872070312,0.9044085300985121,708.9252319335938,714.1600341796875,711.2477264404297,712.2367095947266
2017-01-06,712.0489562988281,0.9046457233985477,709.1998291015625,714.439697265625,711.5239868164062,712.5095062255859
2017-01-07,712.3263989257813,0.9049953953929825,709.4747314453125,714.7197875976562,711.8006591796875,712.7827453613281
2017-01-08,712.6042272949219,0.9054498358577057,709.7500610351562,715.0003051757812,712.0702514648438,713.056396484375
2017-01-09,712.8824255371094,0.9060101954900703,710.025634765625,715.2811889648438,712.3391876220703,713.3305358886719
2017-01-10,713.1610083007813,0.9066693045968955,710.3016357421875,715.5623779296875,712.6085357666016,713.6085205078125
2017-01-11,713.4399682617187,0.9074438957880258,710.577880859375,715.843994140625,712.8782501220703,713.8871002197266
2017-01-12,713.7193090820313,0.9083158456458081,710.8544311523438,716.1259765625,713.1576385498047,714.1675720214844
2017-01-13,713.9990283203125,0.9092855651559646,711.1314086914062,716.4083251953125,713.4519500732422,714.4509582519531
2017-01-14,714.27912109375,0.9103660106758835,711.4086303710938,716.6910400390625,713.7491149902344,714.7353057861328
2017-01-15,714.5596118164062,0.9115537568454409,711.6862182617188,716.9742431640625,714.0466918945312,715.0204162597656
2017-01-16,714.8404638671875,0.9128297850821508,711.9641723632812,717.2576904296875,714.3446350097656,715.3058929443359
2017-01-17,715.1217004394531,0.9142150887459278,712.2423706054688,717.5415649414062,714.6342163085938,715.5870513916016
2017-01-18,715.4033117675781,0.9157025367502245,712.5209350585938,717.8258666992188,714.9238128662109,715.8672790527344
2017-01-19,715.6853161621094,0.9172812470350075,712.7998657226562,718.1104736328125,715.2138824462891,716.1479339599609
2017-01-20,715.9676831054687,0.9189650487270613,713.0791015625,718.3954467773438,715.5042572021484,716.428955078125
2017-01-21,716.2504382324219,0.9207520828727453,713.3585815429688,718.6808471679688,715.79296875,716.7103576660156
2017-01-22,716.5335717773437,0.9226305818206658,713.6385498046875,718.9666137695312,716.0774383544922,716.9921569824219
2017-01-23,716.8170849609374,0.9246127710949106,713.918701171875,719.2528076171875,716.3622894287109,717.2743530273438
2017-01-24,717.1009802246094,0.9266785061445126,714.1992797851562,719.539306640625,716.6474914550781,717.5569152832031
2017-01-25,717.3852563476562,0.9288531743971995,714.4801635742188,719.8262329101562,716.9326324462891,717.8398590087891
2017-01-26,717.6698999023438,0.9311212232364099,714.7613525390625,720.113525390625,717.2179107666016,718.1232147216797
2017-01-27,717.9549353027344,0.933478912814079,715.0428466796875,720.4011840820312,717.503662109375,718.4069519042969
2017-01-28,718.2403479003906,0.9359184384789055,715.3247680664062,720.689208984375,717.7897796630859,718.6911163330078
2017-01-29,718.5261328125,0.9384669347214648,715.6068725585938,720.9776000976562,718.0762023925781,718.9771728515625
2017-01-30,718.8123083496093,0.9411022093615715,715.889404296875,721.2664184570312,718.3578338623047,719.263916015625
2017-01-31,719.0988586425781,0.9438294942265449,716.1722412109375,721.5556030273438,718.6385345458984,719.5510406494141
2017-02-01,719.3857849121093,0.9466411852092912,716.4554443359375,721.8451538085938,718.9183502197266,719.8385162353516
2017-02-02,719.6730993652344,0.9495371570530501,716.7389526367188,722.1350708007812,719.1985321044922,720.1264343261719
2017-02-03,719.9607897949219,0.952530020808226,717.0227661132812,722.4253540039062,719.4790496826172,720.4106292724609
2017-02-04,720.2488610839844,0.9556058801788061,717.3069458007812,722.7161254882812,719.7600250244141,720.6934967041016
2017-02-05,720.5373095703125,0.9587637587598082,717.5914306640625,723.0071411132812,720.0440216064453,720.9767913818359
2017-02-06,720.8261413574219,0.9620084963998456,717.876220703125,723.298583984375,720.3345794677734,721.260498046875
2017-02-07,721.1153552246094,0.9653367876282188,718.161376953125,723.5904541015625,720.6255035400391,721.5446472167969
2017-02-08,721.4049487304687,0.9687464737404188,718.4468994140625,723.8826293945312,720.9168853759766,721.8311004638672
2017-02-09,721.6949230957031,0.9722417989950801,718.732666015625,724.17529296875,721.2053070068359,722.1199035644531
2017-02-10,721.9852795410156,0.9758111903430255,719.018798828125,724.4682006835938,721.4930267333984,722.4263305664062
2017-02-11,722.2760095214844,0.9794594744138346,719.3052978515625,724.7615966796875,721.7810821533203,722.7305908203125
2017-02-12,722.56712890625,0.9831883646061279,719.5921020507812,725.0552978515625,722.0695648193359,723.0147705078125
2017-02-13,722.8586193847656,0.9869963006885566,719.879150390625,725.3494262695312,722.3584747314453,723.3047943115234
2017-02-14,723.1504992675781,0.9908753837186741,720.1666259765625,725.6439208984375,722.6477661132812,723.5988159179688
2017-02-15,723.4427612304687,0.9948349278670762,720.4544067382812,725.9387817382812,722.9339904785156,723.8932342529297
2017-02-16,723.7353918457031,0.9988604252547343,720.7425537109375,726.2340087890625,723.2200927734375,724.1896820068359
2017-02-17,724.0284191894531,1.0029666725370656,721.031005859375,726.5296630859375,723.5066070556641,724.4871673583984
2017-02-18,724.3218225097656,1.007137628353339,721.3197631835938,726.82568359375,723.7935180664062,724.7872619628906
2017-02-19,724.6156066894531,1.0113878416271112,721.60888671875,727.1220703125,724.0807495117188,725.0865631103516
2017-02-20,724.9097790527344,1.0156973994670662,721.8983154296875,727.4188232421875,724.3684387207031,725.3843841552734
2017-02-21,725.2043359375,1.0200812388028486,722.1881103515625,727.7160034179688,724.6564331054688,725.6826324462891
2017-02-22,725.4992590332031,1.0245327780461542,722.4782104492188,728.0135498046875,724.9465179443359,725.9812469482422
2017-02-23,725.794580078125,1.0290581250830473,722.7686157226562,728.3114624023438,725.2384185791016,726.2803039550781
2017-02-24,726.0902746582032,1.0336350797013372,723.0593872070312,728.6097412109375,725.5318756103516,726.5796966552734
2017-02-25,726.3863623046875,1.0382900948980358,723.3504638671875,728.908447265625,725.8256988525391,726.8795013427734
2017-02-26,726.6828271484375,1.0430016676937461,723.6419067382812,729.20751953125,726.1199340820312,727.1797180175781
2017-02-27,726.9796789550782,1.0477752342432576,723.9336547851562,729.5069580078125,726.4140167236328,727.4803466796875
2017-02-28,727.2769152832032,1.052612089271701,724.2257690429688,729.8068237304688,726.705322265625,727.7821807861328
2017-03-01,727.5745434570313,1.0575103447330114,724.5181884765625,730.1070556640625,726.9969940185547,728.0869903564453
2017-03-02,727.87255859375,1.0624604728703204,724.8109741210938,730.4076538085938,727.2890930175781,728.3923187255859
2017-03-03,728.1709619140624,1.0674771019479332,725.1040649414062,730.7086791992188,727.5815124511719,728.6979217529297
2017-03-04,728.4697448730469,1.0725528252048364,725.3975219726562,731.0100708007812,727.8744049072266,729.0080871582031
2017-03-05,728.7689184570313,1.0776790323672965,725.6912841796875,731.3118286132812,728.1676635742188,729.3196563720703
2017-03-06,729.0684814453125,1.0828654634317212,725.9853515625,731.614013671875,728.4613342285156,729.6378784179688
2017-03-07,729.3684350585937,1.0881063849650414,726.2798461914062,731.9165649414062,728.7553863525391,729.9544677734375
2017-03-08,729.6687817382813,1.0933994267603346,726.5746459960938,732.2195434570312,729.0498199462891,730.2617645263672
2017-03-09,729.9695239257812,1.0987513646414264,726.8697509765625,732.5228881835938,729.3446655273438,730.5694274902344
2017-03-10,730.2706652832031,1.1041437403203305,727.165283203125,732.8265991210938,729.6399841308594,730.8774566650391
2017-03-11,730.5721936035156,1.1095881175627313,727.4611206054688,733.1307373046875,729.9337463378906,731.1858673095703
2017-03-12,730.8741223144531,1.1150935939065612,727.7572631835938,733.4352416992188,730.2312164306641,731.4946899414062
2017-03-13,731.1764489746093,1.1206436405418307,728.0537719726562,733.740234375,730.5324096679688,731.8038787841797
2017-03-14,731.4791833496093,1.126244838954521,728.3506469726562,734.0455322265625,730.8322143554688,732.1134490966797
2017-03-15,731.7823229980469,1.1318858245003902,728.6478881835938,734.365478515625,731.1325073242188,732.4234313964844
2017-03-16,732.0858630371093,1.1375786428238273,728.9454956054688,734.6890869140625,731.4331512451172,732.7338409423828
2017-03-17,732.3898046875,1.1433164632776547,729.243408203125,735.0130004882812,731.7342376708984,733.0459136962891
2017-03-18,732.6941589355469,1.1491045653142749,729.5416870117188,735.3373413085938,732.0357360839844,733.3584136962891
2017-03-19,732.9989489746093,1.154936929012823,729.8403930664062,735.662109375,732.3376159667969,733.6713409423828
2017-03-20,733.3041479492188,1.1608076468297281,730.139404296875,735.9871826171875,732.6399688720703,733.984619140625
2017-03-21,733.6097595214844,1.1667221742153078,730.4388427734375,736.3126831054688,732.9415740966797,734.2983245849609
2017-03-22,733.9158032226562,1.172680666808751,730.7386474609375,736.6386108398438,733.2424621582031,734.6124267578125
2017-03-23,734.2222827148438,1.1786837471816598,731.038818359375,736.9649047851562,733.5438232421875,734.9269866943359
2017-03-24,734.5291906738281,1.1847182976069304,731.33935546875,737.2916259765625,733.8455810546875,735.2419128417969
2017-03-25,734.8365490722656,1.1907998279288867,731.6403198242188,737.6187744140625,734.1478271484375,735.5573272705078
2017-03-26,735.1443542480469,1.196922138055047,731.941650390625,737.9463500976562,734.4499816894531,735.8731231689453
2017-03-27,735.4526098632813,1.203083349339054,732.243408203125,738.2742919921875,734.7514953613281,736.1823883056641
2017-03-28,735.7613293457031,1.209275694048396,732.5455932617188,738.6027221679688,735.0535583496094,736.4843444824219
2017-03-29,736.0705163574219,1.2155133039213835,732.84814453125,738.9315795898438,735.3560791015625,736.7933502197266
2017-03-30,736.3801843261718,1.2217890579454749,733.1511840820312,739.2609252929688,735.6591491699219,737.1046752929688
2017-03-31,736.6903369140625,1.2280907265582097,733.4546508789062,739.5906982421875,735.9626770019531,737.4165344238281
2017-04-01,737.0009851074219,1.234446394045511,733.758544921875,739.9209594726562,736.2626190185547,737.7288513183594
2017-04-02,737.3121472167969,1.2408215041822668,734.0629272460938,740.2516479492188,736.5630798339844,738.0416412353516
2017-04-03,737.6238269042968,1.2472392248690756,734.3677368164062,740.5828857421875,736.8668212890625,738.3549652099609
2017-04-04,737.9360327148438,1.2536847317036448,734.673095703125,740.9146728515625,737.1821594238281,738.6687927246094
2017-04-05,738.2487951660156,1.2601687654149363,734.9789428710938,741.2468872070312,737.4980010986328,738.983154296875
2017-04-06,738.5621179199219,1.2666856123311518,735.2852783203125,741.5797119140625,737.8097686767578,739.298095703125
2017-04-07,738.876015625,1.2732345914301075,735.5921630859375,741.9130859375,738.1216888427734,739.6136016845703
2017-04-08,739.1905151367188,1.279812082063938,735.899658203125,742.2470092773438,738.4312896728516,739.9296417236328
2017-04-09,739.5056237792969,1.286420484686277,736.2076416015625,742.58154296875,738.7414093017578,740.2487335205078
2017-04-10,739.8213671875,1.2930682073112034,736.5162963867188,742.9166870117188,739.0521850585938,740.5695343017578
2017-04-11,740.1377734375,1.2997384700315662,736.8255615234375,743.2525024414062,739.3636932373047,740.8909606933594
2017-04-12,740.4548620605469,1.3064525034658034,737.1353759765625,743.5889892578125,739.6758728027344,741.2130279541016
2017-04-13,740.7726599121094,1.3131794151566556,737.4459838867188,743.9261474609375,739.9887847900391,741.5358581542969
2017-04-14,741.0911804199219,1.3199397967239102,737.7572021484375,744.2639770507812,740.3023986816406,741.8594207763672
2017-04-15,741.4104663085938,1.3267402732092592,738.0692138671875,744.6026611328125,740.6167755126953,742.1821746826172
2017-04-16,741.7305480957032,1.3335689943110676,738.3818969726562,744.9420776367188,740.9320068359375,742.5008544921875
2017-04-17,742.0514575195313,1.3404156760749195,738.6954956054688,745.2822875976562,741.2477569580078,742.8203430175781
2017-04-18,742.3732360839844,1.347299565963902,739.0098266601562,745.6234130859375,741.5637359619141,743.1406707763672
2017-04-19,742.6959045410156,1.3542194540766157,739.3250122070312,745.9653930664062,741.8805236816406,743.4618682861328
2017-04-20,743.019521484375,1.3611521186918252,739.6412353515625,746.308349609375,742.1983489990234,743.7839965820312
2017-04-21,743.3441101074219,1.368122442177249,739.9583129882812,746.6522827148438,742.5199890136719,744.1070861816406
2017-04-22,743.6697326660156,1.3751125603264442,740.2764282226562,746.9972534179688,742.8437194824219,744.4311065673828
2017-04-23,743.9964221191407,1.382137396308642,740.5955810546875,747.34326171875,743.1673126220703,744.7561645507812
2017-04-24,744.3242407226562,1.3891889049187278,740.9158325195312,747.6904296875,743.4843902587891,745.0823669433594
2017-04-25,744.6532165527344,1.396257202882672,741.2373046875,748.038818359375,743.8029327392578,745.4096374511719
2017-04-26,744.9834216308594,1.4033674888438512,741.5599365234375,748.388427734375,744.1273193359375,745.7381134033203
2017-04-27,745.3149047851563,1.4104978262112788,741.8837890625,748.7393188476562,744.4529876708984,746.0678100585938
2017-04-28,745.6477197265625,1.4176575326497922,742.208984375,749.0916137695312,744.7799530029297,746.3988037109375
2017-04-29,745.981923828125,1.424839319945654,742.53564453125,749.4452514648438,745.1083374023438,746.7311706542969
2017-04-30,746.3175756835938,1.4320548847313557,742.8636474609375,749.8004150390625,745.4381713867188,747.0648956298828
